employee_id,zip,state,nearest_plant_city,nearest_plant_state,facility,category
EMP004286,12067,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004287,12018,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004288,12047,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004289,12110,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004290,12120,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004291,12041,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004292,12184,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004293,12423,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004294,12183,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004295,12084,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004296,12204,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004297,12123,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004298,12054,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004299,12147,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004300,12007,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004301,12202,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004302,12054,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004303,12085,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004304,12451,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004305,12209,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004306,12260,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004307,12193,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004308,12193,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004309,12204,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004310,12460,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004311,12055,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004312,12209,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004313,12067,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004314,12063,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004315,12226,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004316,12186,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004317,12304,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004318,12307,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004319,12184,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004320,12055,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004321,12007,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004322,12159,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004323,12206,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004324,12067,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004325,12041,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004326,12007,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004327,12054,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004328,12203,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004329,12007,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004330,12059,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004331,12067,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004332,12205,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004333,12470,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004334,12009,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004335,12046,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004336,12422,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004337,12460,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004338,12051,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004339,12077,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004340,12158,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004341,12077,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004342,12120,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004343,12147,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004344,12067,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004345,12033,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004346,12041,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004347,12054,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004348,12041,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004349,12192,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004350,12204,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004351,12067,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004352,12211,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004353,12206,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004354,12083,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004355,12156,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004356,12055,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004357,12422,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004358,12176,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004359,12033,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004360,12053,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004361,12203,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004362,12087,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004363,12205,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004364,12059,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004365,12211,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004366,12223,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004367,12041,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004368,12184,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004369,12055,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004370,12205,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004371,12223,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004372,12211,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004373,12059,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004374,12041,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004375,12198,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004376,12180,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004377,12047,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004378,12055,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004379,12184,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004380,12046,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004381,12193,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004382,12061,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004383,12067,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004384,12120,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004385,12159,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004386,12206,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004387,12018,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004388,12206,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004389,12059,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004390,12067,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004391,12193,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004392,12203,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004393,12189,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004394,12405,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004395,12056,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004396,12067,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004397,12198,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004398,12067,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004399,12054,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004400,12059,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004401,12209,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004402,12260,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004403,12205,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004404,12451,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004405,12211,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004406,12067,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004407,12067,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004408,12206,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004409,12033,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004410,12186,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004411,12041,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004412,12023,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004413,12158,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004414,12053,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004415,12422,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004416,12307,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004417,12143,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004418,12055,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004419,12046,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004420,12158,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004421,12158,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004422,12085,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004423,12205,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004424,12159,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004425,12210,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004426,12042,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004427,12041,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004428,12087,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004429,12147,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004430,12063,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004431,12198,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004432,12059,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004433,12077,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004434,12144,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004435,12205,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004436,12209,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004437,12085,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004438,12130,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004439,12422,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004440,12422,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004441,12189,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004442,12042,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004443,12143,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004444,12193,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004445,12067,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004446,12018,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004447,12469,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004448,12413,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004449,12046,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004450,12144,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004451,12189,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004452,12067,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
EMP004453,12041,NY,Delmar / Feura Bush,NY,Major Northeast Insulation Facility,Insulation & Composites Plant
